               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.022767,           0.0015565,          0.00047606,             0.59151,             0.20755,             0.06592,            0.013436,            0.047745,           0.0013108,            0.001268,           0.0088579,           0.0088579,           0.0088579
                  76,            0.021832,            0.001504,          0.00046899,             0.59974,             0.21627,            0.064006,            0.011533,             0.04839,           0.0012922,           0.0012746,           0.0088284,           0.0088284,           0.0088284
                  77,            0.021162,           0.0014991,          0.00045542,            0.078224,             0.24528,            0.057504,            0.010501,            0.049148,            0.001265,           0.0012789,           0.0087987,           0.0087987,           0.0087987
                  78,            0.021674,           0.0014599,          0.00045526,            0.077599,             0.23585,            0.057732,           0.0083945,            0.049749,           0.0012394,           0.0012403,           0.0087686,           0.0087686,           0.0087686
                  79,            0.021732,           0.0014566,          0.00045146,            0.095203,             0.24528,            0.071006,            0.013432,            0.048011,           0.0013173,           0.0012425,           0.0087382,           0.0087382,           0.0087382
                  80,            0.021204,           0.0014992,          0.00045373,            0.092927,             0.21698,            0.056603,            0.012208,            0.048992,           0.0012879,           0.0011846,           0.0087075,           0.0087075,           0.0087075
                  81,            0.021474,           0.0014656,          0.00044168,             0.60301,             0.18868,            0.078249,            0.016639,            0.048815,           0.0013045,           0.0011898,           0.0086765,           0.0086765,           0.0086765
                  82,             0.02053,           0.0014339,          0.00043579,             0.09275,             0.22642,            0.063828,            0.011723,            0.049607,           0.0013089,           0.0011874,           0.0086452,           0.0086452,           0.0086452
                  83,            0.019801,           0.0014531,          0.00043219,             0.59073,             0.18868,             0.05228,              0.0102,            0.050122,            0.001301,           0.0011763,           0.0086137,           0.0086137,           0.0086137
                  84,            0.020345,           0.0014179,          0.00042427,             0.61031,             0.17925,            0.061268,            0.010874,            0.051262,           0.0012549,           0.0011543,           0.0085818,           0.0085818,           0.0085818
                  85,            0.020718,           0.0014129,          0.00041372,              0.6121,             0.18868,            0.059344,            0.013013,            0.048561,           0.0013658,           0.0011315,           0.0085497,           0.0085497,           0.0085497
                  86,            0.020588,           0.0014385,          0.00040658,             0.10351,             0.20755,             0.06455,            0.013149,            0.046569,           0.0014906,           0.0011179,           0.0085173,           0.0085173,           0.0085173
                  87,            0.020565,           0.0014357,          0.00039813,             0.61903,             0.18864,            0.074095,            0.013423,            0.046855,           0.0014676,           0.0011366,           0.0084846,           0.0084846,           0.0084846
                  88,            0.020042,           0.0014082,          0.00038949,             0.60928,             0.19811,            0.070542,            0.012929,            0.047566,           0.0014194,            0.001144,           0.0084516,           0.0084516,           0.0084516
                  89,            0.019532,            0.001413,          0.00038197,            0.087632,             0.23585,            0.068158,            0.012105,            0.048428,           0.0013844,           0.0011536,           0.0084184,           0.0084184,           0.0084184
                  90,            0.019699,           0.0013815,          0.00037866,            0.086271,             0.22642,            0.059706,            0.011459,            0.049123,           0.0013442,           0.0011329,           0.0083849,           0.0083849,           0.0083849
